Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Total.Passengers,Serious.or.Fatal.Fraction,Aircraft.Destroyed,Make.Model
20001206X02711,Accident,DCA95WA012,1994-12-29,"VAN, Turkey",Turkey,Destroyed,Airplane,,BOEING,737-400,No,,Unknown,Unknown,54.0,21.0,0.0,0.0,IMC,Other,75.0,1.0,True,BOEING 737-400
20001207X03179,Accident,NYC95LA070,1995-03-11,"WILMINGTON, OH",United States,Substantial,Airplane,N8395Y,PIPER,PA-28RT-201,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-around,2.0,0.0,False,PIPER PA-28RT-201
20001207X03162,Accident,MIA95LA086A,1995-03-12,SAN JUAN,Puerto Rico,Minor,Airplane,N724DA,OTHER,L-1011-385,No,3.0,Turbo Fan,Unknown,0.0,0.0,0.0,339.0,VMC,Taxi,339.0,0.0,False,OTHER L-1011-385
20001207X03162,Accident,MIA95LA086B,1995-03-12,SAN JUAN,Puerto Rico,Substantial,Airplane,N376MQ,OTHER,SD3-60,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,339.0,VMC,Taxi,339.0,0.0,False,OTHER SD3-60
20001207X03370,Accident,NYC95LA093,1995-04-24,"BANGOR, ME",United States,Substantial,Airplane,N62EC,CESSNA,185,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,CESSNA 185
20001207X03355,Accident,MIA95RA121,1995-04-28,"GUATEMALA CTY., Guatemala",Guatemala,Destroyed,Airplane,N43UA,OTHER,DC-8F-54,No,,Unknown,Other,6.0,1.0,1.0,1.0,IMC,Other,9.0,0.7777777777777778,True,OTHER DC-8F-54
20001207X03480,Accident,FTW95WA227,1995-05-06,"SOTO CANO, HONDURAS",Honduras,Substantial,Airplane,N26496,CESSNA,550,No,2.0,Turbo Fan,Other,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,0.0,False,CESSNA 550
20001207X03526,Incident,NYC95IA114B,1995-05-19,"NEWARK, NJ",United States,Minor,Airplane,N13624,BOEING,737-500,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,288.0,VMC,Taxi,288.0,0.0,False,BOEING 737-500
20001207X03526,Incident,NYC95IA114A,1995-05-19,"NEWARK, NJ",United States,Minor,Airplane,LNRCK,BOEING,767-383ER,No,2.0,Turbo Fan,Other,0.0,0.0,0.0,288.0,VMC,Taxi,288.0,0.0,False,BOEING 767-383ER
20001207X04585,Accident,NYC95MA220,1995-09-10,"WEST POINT, VA",United States,Destroyed,Airplane,N945PA,BEECH,65,No,2.0,Reciprocating,Skydiving,12.0,0.0,0.0,0.0,VMC,Takeoff,12.0,1.0,True,BEECH 65
20001207X04563,Accident,MIA95WA232,1995-09-15,"BOGOTA, COLOMBIA",Colombia,Substantial,Airplane,N3101D,AYRES,AY-65,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,AYRES AY-65
20001207X04527,Accident,LAX95LA335,1995-09-15,"BAKERSFIELD, CA",United States,Substantial,Airplane,N7498L,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,PIPER PA-18-150
20001207X04862,Incident,FTW96RA039,1995-11-07,"PANAMA CITY, Panama",Panama,Minor,Airplane,N79750,BOEING,B727-224,No,,Unknown,Unknown,0.0,0.0,2.0,10.0,UNK,Other,12.0,0.0,False,BOEING B727-224
20001207X04990,Accident,DCA96RA020,1995-12-20,"BUGA, Colombia",Colombia,Destroyed,Airplane,N651AA,BOEING,B757,No,,Unknown,Unknown,160.0,4.0,0.0,0.0,VMC,Other,164.0,1.0,True,BOEING B757
20001208X05308,Accident,NYC96LA058,1996-02-07,"BRADFORD, PA",United States,Substantial,Airplane,N159YV,BEECH,1900D,No,2.0,Turbo Prop,Unknown,0.0,0.0,2.0,14.0,IMC,Landing,16.0,0.0,False,BEECH 1900D
20010304X00536,Accident,DCA96RA042B,1996-02-24,"Havana, Cuba",Cuba,Destroyed,Airplane,N5485S,CESSNA,337,No,,Unknown,Other Work Use,4.0,0.0,0.0,0.0,VMC,Other,4.0,1.0,True,CESSNA 337
20010304X00536,Accident,DCA96RA042A,1996-02-24,"Havana, Cuba",Cuba,Destroyed,Airplane,N2456S,CESSNA,337,No,,Unknown,Other Work Use,4.0,0.0,0.0,0.0,VMC,Other,4.0,1.0,True,CESSNA 337
20001208X05343,Accident,ANC96LA033,1996-03-13,"CRIPPLE, AK",United States,Substantial,Airplane,N93829,CESSNA,185,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 185
20001208X05582,Accident,IAD96FA061,1996-04-14,"HARTWOOD, VA",United States,Destroyed,Airplane,N8682Z,CESSNA,P206C,No,1.0,Reciprocating,Skydiving,1.0,2.0,0.0,1.0,VMC,Maneuvering,4.0,0.75,True,CESSNA P206C
20001208X06203,Accident,DCA96MA068,1996-07-06,"PENSACOLA, FL",United States,Substantial,Airplane,N927DA,MCDONNELL DOUGLAS,MD-88,No,2.0,Turbo Jet,Unknown,2.0,2.0,3.0,137.0,VMC,Takeoff,144.0,0.027777777777777776,False,MCDONNELL DOUGLAS MD-88
20001208X06417,Accident,ATL96LA117,1996-08-07,"DAWSON, GA",United States,Destroyed,Airplane,N8672H,GRUMMAN,G164,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,True,GRUMMAN G164
20001208X06448,Accident,CHI96LA281,1996-08-07,"GRANT, NE",United States,Substantial,Airplane,N8842H,GRUMMAN,G-164,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,0.0,False,GRUMMAN G-164
20001208X06865,Accident,DCA97WA004,1996-10-31,"SAO PAULO, Brazil",Brazil,Destroyed,Airplane,,OTHER,100,No,,Unknown,Unknown,97.0,4.0,2.0,0.0,VMC,Other,103.0,0.9805825242718447,True,OTHER 100
20001208X07016,Incident,DCA97WA005,1996-11-06,"BUENOS AIRES, Argentina",Argentina,Minor,Airplane,N271W,MCDONNELL DOUGLAS,MD-11,No,,Unknown,Unknown,0.0,0.0,0.0,282.0,UNK,Other,282.0,0.0,False,MCDONNELL DOUGLAS MD-11
20001208X07017,Accident,DCA97WA011,1996-11-23,"COMORSO ISLANDS, Ethiopia",Ethiopia,Destroyed,Airplane,,BOEING,767,No,,Unknown,Unknown,125.0,44.0,2.0,4.0,VMC,Other,175.0,0.9657142857142857,True,BOEING 767
20001208X07516,Accident,DCA97WA032,1997-03-07,"PASEO LAS PALMA, Costa Rica",Costa Rica,Destroyed,Airplane,N851JA,OTHER,BN2A-26,No,,Unknown,Unknown,0.0,1.0,6.0,0.0,IMC,Other,7.0,0.14285714285714285,True,OTHER BN2A-26
20001208X07696,Accident,DCA97WA039,1997-04-10,"ZURICH, Switzerland",Switzerland,Destroyed,Airplane,,CESSNA,414,No,,Unknown,Business,10.0,0.0,0.0,0.0,UNK,Other,10.0,1.0,True,CESSNA 414
20001208X07660,Accident,ATL97FA060,1997-04-19,"ATHENS, GA",United States,Destroyed,Airplane,N6005T,BEECH,C23,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Maneuvering,1.0,1.0,True,BEECH C23
20001208X07807,Accident,NYC97FA080,1997-04-27,"WATERFORD, VA",United States,Destroyed,Airplane,N885JC,PIPER,PA-60-601P,No,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Approach,2.0,1.0,True,PIPER PA-60-601P
20001208X07697,Accident,DCA97WA043,1997-04-27,"JINAN, CHINA",China,Substantial,Airplane,,MCDONNELL DOUGLAS,MD-82,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,MCDONNELL DOUGLAS MD-82
20001208X07698,Accident,DCA97WA044,1997-04-30,,Cambodia,Destroyed,Airplane,N9825F,CESSNA,208,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNK,Other,2.0,1.0,True,CESSNA 208
20001208X07896,Accident,DCA97WA047A,1997-05-14,"LONDON, United Kingdom",United Kingdom,Minor,Airplane,,BOEING,747-400,No,4.0,Turbo Fan,Unknown,0.0,0.0,0.0,573.0,VMC,Other,573.0,0.0,False,BOEING 747-400
20001208X07896,Accident,DCA97WA047B,1997-05-14,"LONDON, UNITED KINGDOM",United Kingdom,Substantial,Airplane,N770UA,BOEING,B777,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,573.0,VMC,Other,573.0,0.0,False,BOEING B777
20001208X07972,Accident,MIA97FA173,1997-05-25,"HOMESTEAD, FL",United States,Destroyed,Airplane,N8214Z,CESSNA,205,No,1.0,Reciprocating,Skydiving,6.0,0.0,0.0,1.0,VMC,Maneuvering,7.0,0.8571428571428571,True,CESSNA 205
20001208X08238,Accident,NYC97WA104,1997-06-01,"CARROLL LAKE, CANADA",Canada,Substantial,Airplane,N6428Z,CESSNA,TU-206G,No,,Unknown,Personal,2.0,0.0,1.0,0.0,VMC,Other,3.0,0.6666666666666666,False,CESSNA TU-206G
20001208X08047,Accident,ANC97LA091,1997-06-26,"CHUGIAK, AK",United States,Substantial,Airplane,N1386A,PIPER,PA-18,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Takeoff,2.0,0.0,False,PIPER PA-18
20001208X08352,Accident,DCA97WA054,1997-07-21,"SOUTHERN THAILA, Thailand",Thailand,Destroyed,Airplane,,OTHER,LR-31,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,True,OTHER LR-31
20001208X08606,Accident,DCA97MA058,1997-08-06,"NIMITZ HILL, GU",United States,Destroyed,Airplane,H7468,BOEING,747-300,No,4.0,Turbo Fan,Unknown,228.0,26.0,0.0,0.0,IMC,Approach,254.0,1.0,True,BOEING 747-300
20001208X08682,Accident,LAX97LA294,1997-08-18,"CHANDLER, AZ",United States,Substantial,Airplane,N57528,PIPER,PA-18-150,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,PIPER PA-18-150
20001208X08700,Accident,MIA97FA239,1997-08-23,"BROWNSVILLE, TN",United States,Destroyed,Airplane,N5678K,BEECH,95-B55,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Cruise,1.0,1.0,True,BEECH 95-B55
20001208X08921,Accident,SEA97FA201,1997-09-01,"BREMERTON, WA",United States,Destroyed,Airplane,N9015T,CESSNA,182C,No,1.0,Reciprocating,Skydiving,5.0,0.0,0.0,0.0,VMC,Climb,5.0,1.0,True,CESSNA 182C
20001208X08828,Incident,DCA98WA006,1997-09-02,"SPA BELGIUM, Belgium",Belgium,Minor,Airplane,,DEHAVILLAND,DHC-2,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,DEHAVILLAND DHC-2
20001208X08838,Accident,FTW97LA338,1997-09-03,"SAGUACHE, CO",United States,Substantial,Airplane,N7397R,BEECH,V35B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,BEECH V35B
20001208X08865,Accident,IAD97FA117,1997-09-06,"SMITHFIELD, RI",United States,Destroyed,Airplane,N3286Y,CESSNA,182E,No,1.0,Reciprocating,Skydiving,5.0,1.0,0.0,0.0,VMC,Takeoff,6.0,1.0,True,CESSNA 182E
20001208X08803,Accident,CHI97FA308,1997-09-14,"St. Ignaces, MI",United States,Destroyed,Airplane,N9399W,PIPER,PA-28-235,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Other,2.0,1.0,True,PIPER PA-28-235
20001208X08986,Accident,DCA98MA002,1997-10-08,"MONTROSE, CO",United States,Destroyed,Airplane,N12022,CESSNA,208B,No,1.0,Turbo Prop,Other,9.0,0.0,0.0,0.0,IMC,Climb,9.0,1.0,True,CESSNA 208B
20001208X08990,Accident,DCA98WA004,1997-10-09,"BANJUL, Gambia",Gambia,Destroyed,Airplane,,BEECH,BE-200,No,,Unknown,Unknown,8.0,0.0,1.0,0.0,IMC,Other,9.0,0.8888888888888888,True,BEECH BE-200
20001208X08992,Accident,DCA98WA082,1997-10-09,"HARBIN, CHINA",China,Substantial,Airplane,,CESSNA,650-0220,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,CESSNA 650-0220
20001208X08953,Accident,ATL98LA004,1997-10-20,"BLAKLEY, GA",United States,Destroyed,Airplane,N9567P,PIPER,PA-25-235C,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,0.0,True,PIPER PA-25-235C
20001208X09175,Accident,FTW98LA046,1997-11-07,"BROOMFIELD, CO",United States,Substantial,Airplane,N9607D,PIPER,PA-22-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,2.0,0.0,False,PIPER PA-22-150
20001208X09227,Accident,MIA98LA031,1997-11-08,"ELBERTA, AL",United States,Minor,Airplane,N1022S,DEHAVILLAND,DHC-6-6,No,2.0,Turbo Prop,Skydiving,1.0,0.0,0.0,17.0,VMC,Other,18.0,0.05555555555555555,False,DEHAVILLAND DHC-6-6
20001208X09164,Accident,DCA98WA007,1997-11-18,"MWANZA AIRPORT, TANZANIA",Tanzania,Substantial,Airplane,,MCDONNELL DOUGLAS,DC-8F,No,,Unknown,Unknown,0.0,0.0,4.0,0.0,UNK,Other,4.0,0.0,False,MCDONNELL DOUGLAS DC-8F
20001211X09413,Accident,DCA98RA016,1998-01-09,"LONDON, United Kingdom",United Kingdom,Minor,Airplane,N653UA,BOEING,767-322ER,No,,Turbo Fan,Unknown,0.0,1.0,4.0,87.0,UNK,Other,92.0,0.010869565217391304,False,BOEING 767-322ER
20001211X09533,Incident,DCA98WA024,1998-02-17,"BRUSSELS, Belgium",Belgium,Minor,Airplane,,BOEING,757-200,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNK,Other,2.0,0.0,False,BOEING 757-200
20001211X09650,Accident,DCA98WA027,1998-03-03,"MEXICO CITY, MEXICO",Mexico,Substantial,Airplane,,OTHER,F-100,No,,Unknown,Unknown,0.0,0.0,0.0,51.0,UNK,Other,51.0,0.0,False,OTHER F-100
20001211X09657,Incident,DCA99WA029,1998-03-08,"MANCHESTER, United Kingdom",United Kingdom,Minor,Airplane,N68065,MCDONNELL DOUGLAS,DC-10-30,No,,Unknown,Unknown,0.0,0.0,0.0,253.0,UNK,Other,253.0,0.0,False,MCDONNELL DOUGLAS DC-10-30
20001211X09651,Accident,DCA98WA028,1998-03-10,"MOMBOSA, Kenya",Kenya,Destroyed,Airplane,,BOEING,707-336,No,,Unknown,Unknown,6.0,0.0,0.0,0.0,UNK,Other,6.0,1.0,True,BOEING 707-336
20001211X09633,Accident,CHI98FA106,1998-03-21,"GRAIN VALLEY, MO",United States,Destroyed,Airplane,N506SD,CESSNA,U206G,No,1.0,Reciprocating,Skydiving,6.0,0.0,0.0,0.0,VMC,Cruise,6.0,1.0,True,CESSNA U206G
20001211X09837,Incident,DCA98WA046,1998-04-04,"KEFLAVIK, Iceland",Iceland,Minor,Airplane,,BOEING,767-304,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,BOEING 767-304
20001211X10161,Accident,MIA98LA167,1998-05-21,"SPARTANBURG, SC",United States,Substantial,Airplane,N944RJ,NORTH AMERICAN,T-28B,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,NORTH AMERICAN T-28B
20001211X10045,Accident,DCA98WA048,1998-05-29,"BOMBAY, INDIA",India,Substantial,Airplane,,BOEING,B-737-500,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,BOEING B-737-500
20001211X10400,Accident,NYC98LA126,1998-06-10,"TAUNTON, MA",United States,Substantial,Airplane,N6977P,PIPER,PA-24-180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,0.0,False,PIPER PA-24-180
20001211X10470,Accident,ATL98LA092,1998-07-04,"GREEN SEA, SC",United States,Substantial,Airplane,N7247E,CESSNA,182,No,1.0,Reciprocating,Skydiving,1.0,0.0,0.0,4.0,VMC,Cruise,5.0,0.2,False,CESSNA 182
20001211X10544,Incident,DCA98WA066,1998-07-09,"LONDON, United Kingdom",United Kingdom,Minor,Airplane,N70072,AIRBUS,A300,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNK,Other,1.0,0.0,False,AIRBUS A300
20001211X10551,Accident,DCA98WA078,1998-07-10,"SAO PAULO, BRAZIL",Brazil,Substantial,Airplane,,OTHER,MU2-2B-25,No,,Unknown,Unknown,0.0,0.0,0.0,5.0,UNK,Other,5.0,0.0,False,OTHER MU2-2B-25
20001211X10545,Accident,DCA98WA067,1998-07-19,"KOS, GREECE",Greece,Substantial,Airplane,,OTHER,L-1011,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNK,Other,1.0,0.0,False,OTHER L-1011
20001211X10549,Incident,DCA98WA074,1998-07-29,"LONDON HEATHROW, United Kingdom",United Kingdom,Minor,Airplane,N796UA,BOEING,777,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNK,Other,1.0,0.0,False,BOEING 777
20001211X10826,Accident,DCA98WA079,1998-08-05,"SEOUL, KOREA, REPUBLIC OF","Korea, Republic Of",Substantial,Airplane,,BOEING,747-400,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,IMC,Other,0.0,0.0,False,BOEING 747-400
20001211X10828,Accident,DCA98WA090,1998-08-21,"SAN BLAS, Panama",Panama,Destroyed,Airplane,,OTHER,BN-2A-26,No,,Unknown,Unknown,0.0,0.0,0.0,5.0,UNK,Other,5.0,0.0,True,OTHER BN-2A-26
20010108X00060,Incident,DCA98WA083,1998-08-28,"CALCUTTA, India",India,Minor,Airplane,,AIRBUS,319,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,AIRBUS 319
20001211X10835,Accident,FTW98FA376,1998-08-28,"EL PASO, TX",United States,Substantial,Airplane,N126R,OTHER,FALCON DA-20,No,2.0,Turbo Fan,Unknown,0.0,1.0,2.0,0.0,VMC,Takeoff,3.0,0.3333333333333333,False,OTHER FALCON DA-20
20001211X11042,Incident,DCA99WA003,1998-09-12,,Vietnam,Substantial,Airplane,,BOEING,767,No,,Unknown,Unknown,0.0,0.0,0.0,200.0,VMC,Other,200.0,0.0,False,BOEING 767
20001211X11142,Accident,MIA98WA258,1998-09-28,"MISSING, Bolivia",Bolivia,Destroyed,Airplane,,CESSNA,U206G,No,,Unknown,Personal,7.0,0.0,0.0,0.0,UNK,Other,7.0,1.0,True,CESSNA U206G
20001211X11228,Incident,DCA99WA004,1998-10-13,"AMSTERDAM, Netherlands",Netherlands,Minor,Airplane,N230NW,MCDONNELL DOUGLAS,DC-10-30,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,MCDONNELL DOUGLAS DC-10-30
20001211X11475,Accident,MIA99LA026,1998-11-03,"MEMPHIS, TN",United States,Minor,Airplane,N325PX,OTHER,340A,No,2.0,Turbo Prop,Unknown,1.0,0.0,0.0,11.0,VMC,Other,12.0,0.08333333333333333,False,OTHER 340A
20001211X11404,Incident,DCA99WA009,1998-11-05,"LUXEUIL, France",France,Minor,Airplane,,BEECH,1900C,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,BEECH 1900C
20001211X11408,Incident,DCA99WA014,1998-11-28,"LONDON, United Kingdom",United Kingdom,Minor,Airplane,,BOEING,747-400,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,BOEING 747-400
20001211X11537,Accident,DCA99WA017,1998-12-05,"ISTANBUL, Turkey",Turkey,Destroyed,Airplane,,BEECH,KINGAIR 300,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNK,Other,2.0,1.0,True,BEECH KINGAIR 300
20001211X11544,Incident,DCA99WA036,1998-12-25,"SHANGHAI, CHINA",China,Substantial,Airplane,,MCDONNELL DOUGLAS,MD-11,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,MCDONNELL DOUGLAS MD-11
20001211X11543,Incident,DCA99WA027,1998-12-28,"CURITBA, BRAZIL",Brazil,Substantial,Airplane,,EMBRAER,EMB-145,No,,Unknown,Unknown,0.0,0.0,0.0,40.0,UNK,Other,40.0,0.0,False,EMBRAER EMB-145
20001204X00044,Accident,DCA99WA031,1999-01-15,"LONDON, UNITED KINGDOM",United Kingdom,Substantial,Airplane,N373AA,BOEING,767-300,No,,Turbo Fan,Unknown,0.0,0.0,0.0,91.0,UNK,Other,91.0,0.0,False,BOEING 767-300
20001204X00045,Accident,DCA99WA035,1999-01-28,"NAPLES, ITALY",Italy,Substantial,Airplane,,MCDONNELL DOUGLAS,MD-82,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,MCDONNELL DOUGLAS MD-82
20001205X00145,Accident,DCA99WA038,1999-02-07,"SLOVAK REPUBLIC, SLOVAKIA",Slovakia,Substantial,Airplane,,BOEING,707,No,,Unknown,Unknown,0.0,0.0,0.0,4.0,UNK,Other,4.0,0.0,False,BOEING 707
20001205X00146,Incident,DCA99WA039,1999-02-08,"AMSTERDAM, Netherlands",Netherlands,Minor,Airplane,,BOEING,747-200,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNK,Other,3.0,0.0,False,BOEING 747-200
20001205X00295,Accident,DCA99WA042,1999-03-01,"SHANNON, IRELAND",Ireland,Substantial,Airplane,N285F,OTHER,L-188,No,,Turbo Prop,Other,0.0,0.0,0.0,6.0,,Other,6.0,0.0,False,OTHER L-188
20001205X00299,Accident,DCA99WA050,1999-03-04,"BIARRITZ, FRANCE",France,Substantial,Airplane,,BOEING,737-228,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,IMC,Other,0.0,0.0,False,BOEING 737-228
20001205X00296,Accident,DCA99WA047,1999-03-05,"MADRAS, India",India,Destroyed,Airplane,,BOEING,747-200F,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNK,Other,2.0,0.0,True,BOEING 747-200F
20001205X00298,Incident,DCA99WA049,1999-03-10,"CALGARY, Canada",Canada,Minor,Airplane,N8873Z,BOEING,727-200,No,,Unknown,Unknown,0.0,0.0,0.0,96.0,UNK,Other,96.0,0.0,False,BOEING 727-200
20001205X00297,Accident,DCA99WA048,1999-03-15,"POHANG, KOREA, REPUBLIC OF","Korea, Republic Of",Substantial,Airplane,,MCDONNELL DOUGLAS,MD-83,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,MCDONNELL DOUGLAS MD-83
20001205X00300,Incident,DCA99WA081,1999-03-20,"GENEVA, Switzerland",Switzerland,Minor,Airplane,,BOEING,MD80/87,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNK,Other,2.0,0.0,False,BOEING MD80/87
20001205X00483,Accident,IAD99WA071,1999-04-24,"Georgetown, Guyana",Guyana,Destroyed,Airplane,,CESSNA,172M,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,True,CESSNA 172M
20001212X18790,Accident,IAD99FA043,1999-05-09,"CELINA, OH",United States,Destroyed,Airplane,N8157Z,CESSNA,205,No,1.0,Reciprocating,Skydiving,6.0,0.0,0.0,0.0,VMC,Takeoff,6.0,1.0,True,CESSNA 205
20001212X18819,Accident,LAX99LA190,1999-05-22,"MOKULEIA, HI",United States,Destroyed,Airplane,N301DK,BEECH,B90,No,2.0,Turbo Prop,Skydiving,1.0,0.0,0.0,0.0,VMC,Descent,1.0,1.0,True,BEECH B90
20001212X18965,Incident,DCA99WA062,1999-06-09,"TEGUCIGALPA, Honduras",Honduras,Minor,Airplane,N697AN,BOEING,757,No,,Unknown,Unknown,0.0,0.0,0.0,94.0,UNK,Other,94.0,0.0,False,BOEING 757
20001212X19018,Accident,LAX99FA220,1999-06-19,"PASO ROBLES, CA",United States,Destroyed,Airplane,N4824D,CESSNA,182A,No,1.0,Reciprocating,Skydiving,4.0,1.0,0.0,0.0,VMC,Takeoff,5.0,1.0,True,CESSNA 182A
20001212X18967,Accident,DCA99WA064,1999-06-28,"MANILA, PHILIPPINES",Philippines,Substantial,Airplane,N420FE,AIRBUS,A310,No,,Turbo Fan,Other,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,AIRBUS A310
20001212X19077,Accident,MIA99LA192,1999-06-30,"ROCK SPRINGS, NC",United States,Substantial,Airplane,N4784N,CESSNA,182Q,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Climb,3.0,0.0,False,CESSNA 182Q
20001212X18968,Accident,DCA99WA066,1999-06-30,"MANILA, PHILIPPINES",Philippines,Substantial,Airplane,N582FE,MCDONNELL DOUGLAS,MD-11,No,,Turbo Fan,Other,0.0,0.0,0.0,2.0,UNK,Other,2.0,0.0,False,MCDONNELL DOUGLAS MD-11
20001212X18969,Accident,DCA99WA075,1999-06-30,"LEIGE, Belgium",Belgium,Destroyed,Airplane,,BEECH,99,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNK,Other,2.0,1.0,True,BEECH 99
20001212X19373,Accident,SEA99LA118,1999-07-14,"OPHEIM, MT",United States,Substantial,Airplane,N4385Z,PIPER,PA-18-150,No,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,Maneuvering,1.0,1.0,False,PIPER PA-18-150
20001212X19232,Accident,DCA99WA070,1999-07-29,,Fiji,Destroyed,Airplane,,EMBRAER,EMB-110,No,,Unknown,Unknown,0.0,0.0,0.0,18.0,UNK,Other,18.0,0.0,True,EMBRAER EMB-110
20001212X19228,Accident,CHI99MA269,1999-07-31,"MARINE CITY, MI",United States,Destroyed,Airplane,N518DM,BEECH,65-A90,No,2.0,Turbo Prop,Skydiving,10.0,0.0,0.0,0.0,VMC,Takeoff,10.0,1.0,True,BEECH 65-A90
20001212X19473,Accident,DCA99WA072,1999-08-08,"SHANGHAI, CHINA",China,Substantial,Airplane,,MCDONNELL DOUGLAS,MD-11,No,,Unknown,Unknown,0.0,0.0,0.0,191.0,VMC,Other,191.0,0.0,False,MCDONNELL DOUGLAS MD-11
20001212X19419,Accident,ATL99LA117,1999-08-13,"ORMOND BEACH, FL",United States,Substantial,Airplane,N5503M,OTHER,GT-500,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,0.0,UNK,Other,0.0,0.0,False,OTHER GT-500
20001212X19469,Accident,DCA99RA073,1999-08-23,"HONG KONG, China",China,Destroyed,Airplane,,MCDONNELL DOUGLAS,MD-11,No,,Unknown,Unknown,0.0,0.0,200.0,117.0,UNK,Other,317.0,0.0,True,MCDONNELL DOUGLAS MD-11
20001212X19475,Incident,DCA99WA080,1999-08-24,"COPENHAGEN, Denmark",Denmark,Minor,Airplane,,BOEING,767,No,,Unknown,Unknown,0.0,0.0,0.0,191.0,UNK,Other,191.0,0.0,False,BOEING 767
20001212X19732,Incident,DCA99WA077,1999-09-02,"TAIPEI, TAIWAN",Taiwan,Substantial,Airplane,,BOEING,747SP,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNK,Other,3.0,0.0,False,BOEING 747SP
